request_rate,unique_endpoint_count,method_ratio,avg_payload_size,error_rate,repeated_parameter_ratio,user_agent_entropy,avg_response_time,max_response_time,is_anomalous
10.007498014144682,9.450488143184668,1.0,30.115531444883587,0.01483774978349929,0.5753414799088125,-0.010683486051382255,134.88466771927455,167.13837063432698,0.0
8.861751503095604,7.6026764511474765,1.0440650880067595,15.200055737805366,0.02736071946037561,0.6384027789963649,-0.08477922500856565,142.78735578352928,195.92181869916317,0.0
7.922564563606896,5.814874411489748,1.3439227726276295,15.995946364796545,0.020949874992317475,0.6200156622826986,0.025442239206493498,157.78630730295544,174.96921154466403,0.0
14.984702751432811,3.687178766000001,1.396982664855806,25.598431148016534,0.0254983566020115,0.5576565418072802,0.04294433963600988,145.61593100263556,190.59711825671303,0.0
8.352464450589183,9.326165536530576,1.2129823008616647,44.13562335521074,0.04146731613687495,0.7424693178189956,-0.0011591713323927484,187.5594467574066,211.93411834418745,0.0
11.637059804638346,6.309795886005244,1.0,27.36918461732723,0.004308129087674689,0.7342635905768845,-0.1445591511505989,167.99021108852946,152.6374480339477,0.0
5.788885281551996,6.890534674160478,4.2379371537837605,23.265956056939757,0.017711540972989676,0.474950102202266,0.09250911205968539,180.71277342050348,211.53714807351116,0.0
5.100079056400113,5.579955909714931,5.0,14.985006644586228,0.03286062728122382,0.5834246460522765,0.05229852671001944,178.98094183416694,209.01906207603963,0.0
24.919173248006032,1.6737829383527323,1.514286254670671,33.45751831333998,0.006862112873775915,0.9414050051039204,0.1729325560973683,283.68726249494233,170.01608857772428,1.0
7.97969369473507,6.732920685169272,2.420272512314047,14.848049255676145,0.012031759719459226,0.8135756305202881,0.09366654582632328,143.11469126535818,143.1446032953624,0.0
9.49759060885359,5.55460156693744,1.0217193884264224,23.903520553487187,0.023321784930469002,0.9794892854462725,-0.15209103211790834,180.97583518335654,211.0947138743153,0.0
5.019600474584265,10.463876874851714,1.4258266874055623,29.973115203898573,0.004620681206747782,0.506094918381004,0.13830646795258328,148.30192382578673,218.8872911449022,0.0
24.67864743374004,4.714417816188816,1.0055345634533521,11.268460664891196,0.0,0.9387261144768092,0.02348086808845532,296.7371565867484,153.0094946415197,1.0
12.725109089770294,9.08966365451393,1.2056180248954413,12.716871588241698,0.016946992784787382,1.0,0.06422627693146551,168.6566779280107,214.21902221107453,0.0
11.33928750313445,3.8794236067512466,3.484947179460576,40.70704721061945,0.029476836671198464,0.576854362543052,-0.031860904852392145,163.29531637984093,162.19935096568108,0.0
6.668794576232163,8.745451755416799,2.443401743513003,7.536608208369901,0.013499677866951982,0.8534707279046592,-0.10439693168291285,148.89813958626144,186.74725062701035,0.0
14.14737668293607,7.641698548893942,1.3229554608322138,34.30980512321526,0.025063745149809056,0.7183035331635816,0.027239424293244014,140.37661888428852,151.29897919197518,0.0
14.952908398996083,8.616311357880278,3.304512084377414,26.51874983026186,0.011784767737371053,0.6568896955461225,0.010567269946093156,152.40975140994883,144.86349584637853,0.0
10.343610357643842,8.088269112946373,1.0410024854032516,46.374169222090444,0.015718320546947075,0.6409284239857982,-0.033685096254592935,140.95635133813659,166.62518091403936,0.0
12.830871793938678,8.60107483773979,1.7733881175473047,29.18062347380966,0.013176857607354327,0.8404548316153624,0.1656247031428628,181.83514621958574,161.64017598786484,0.0
7.10926655899566,1.0298196147071599,2.6355008299653946,44.15286244733406,0.0212861637528188,0.5021088390699878,-0.06427511693357779,142.31450214727954,148.82978011721374,0.0
12.095476929957615,2.1763390711790875,3.2310388897891427,35.626128977918455,0.020406385441257592,0.6346040173804072,0.04184802721040092,225.24365098538496,129.79477602477115,0.0
9.895115931628798,8.285685713582092,2.00326543735421,31.229227002955444,0.01607854461739832,0.7068900568462269,-0.1523184952644489,141.57896035083513,173.5953621107363,0.0
7.0082018314811085,6.983302588070418,3.2326187121478025,33.94247598886667,0.01993808870734125,0.6183979462629473,0.08986303242620616,173.1361438078129,165.75030807171774,0.0
10.400968407945891,5.974810129271797,2.72474360005203,27.96538321152173,0.01962289122872327,0.9699135317816612,0.06393514656554952,146.00267625110666,177.8469471926296,0.0
13.395779588016477,7.328583919825822,1.0,22.006773203847086,0.0178860518530724,0.7886398904423053,-0.2043832979242354,161.44286546979552,184.93456080839374,0.0
12.184598423239537,6.107541285286287,1.6226979412168707,29.284631365533127,0.026947749825416957,0.8919297929543281,0.11336965207604549,141.68752783837118,174.56994313692232,0.0
11.203732263532302,5.956226215326013,2.250762626344788,37.050876925806605,0.013968663600007534,0.7695379657152817,-0.007505467067184233,166.00996850177762,163.82631917089827,0.0
9.577258695198317,7.150293046486055,3.1536892041406097,12.131219425206487,0.0,0.6666203292519288,0.047964135357379103,158.2897486415508,215.7914232725041,0.0
10.218926608640475,10.037696320135087,1.0235310140731164,25.411129007222147,0.007597532840975827,0.7585335937226784,0.09015391065140045,153.37422615583606,99.65512120224518,0.0
16.58311071813525,7.141067800555441,1.8140253307465957,21.601356237801827,0.017387045324284284,0.9101952532093225,-0.22165885317774178,192.95614835602387,135.06339731303407,0.0
3.5541086555390113,6.115583915930111,3.275695407535965,14.038889271739137,0.02579571687753426,0.5668243481307338,0.010630425839679452,178.18039828369888,161.8325931341446,0.0
7.276811821316606,9.85470794359832,2.7617501733302117,21.05981213612894,0.026849420786130264,0.4713834801101716,0.017999138999983847,169.1306359017792,229.16898113965783,0.0
14.311847853916735,9.282370304787449,1.0,29.650895249720772,0.02784365636528227,0.864605426994465,-0.10644528396915039,145.6689510671281,203.5055155639601,0.0
9.162708625743104,10.718687024887549,1.278580950159176,23.616384626736675,0.021999690925483786,0.5669889885109128,-0.040747583665527,158.78766934793504,180.78641881438188,0.0
10.729091378437158,5.890931218180253,1.8096797769974757,13.330738778926667,0.026245357049409807,0.5825669212082812,-0.22541306697781593,152.7522834652896,213.54940453080704,0.0
9.230651488151423,7.0769167442450875,2.046183569833599,16.479342610510674,0.03557949618694244,0.48421051637647344,0.07099042889287266,156.49169261525907,238.05534412657346,0.0
6.55561011092733,4.261061240851716,2.5777255011982576,29.836647896868495,0.01821862641126728,0.8443868496093563,-0.11548647676285638,156.4618510678068,233.61651523037355,0.0
12.730358909165803,7.7388858840434205,2.1368768185469635,33.804183059631484,0.04053332038015873,0.5547912429653367,0.10587443087628491,157.2191190272802,181.81904826226776,0.0
12.059720669966131,7.273067347158526,1.0001331556782944,15.928382130877893,0.01871180017161574,0.5174689855995643,0.05760557391551159,196.65960121852646,220.61207477817243,0.0
9.439063713937642,8.900631820655201,2.2029728335192837,27.16963861472482,0.01733162299825968,0.506267724592936,-0.11550610264353386,169.1699532191937,183.64602395894585,0.0
9.886673196196497,9.389227595676774,1.3056103209725602,28.120883344989714,0.004251708678346764,0.7216935034366607,0.19586291513296417,136.2967726713296,154.04137231667602,0.0
12.798347299616271,6.9041143456315535,1.4157759340073133,27.702765543322766,0.029639718965693226,0.7974910908589111,-0.08503188520551071,184.12592842967115,166.03101638830873,0.0
6.721589745556489,8.536905101437402,2.2730403712019887,19.435652796725392,0.007303093807446737,0.8362031343276727,0.06639400316030987,161.67070737277177,223.09915362196477,0.0
10.739377394774834,6.876716063099775,2.62628013076265,27.11111973650994,0.010343320678470986,0.8787483352729196,-0.016247383917772903,155.22563411970344,147.64842821406026,0.0
7.467456423584979,8.48679948322764,1.6082533073459289,30.993139553821766,0.015095258736859596,0.6984007804149562,0.00403932472477328,129.75092260763054,199.6088742820383,0.0
15.599949746131065,9.535244793373316,1.9786761901912866,41.519365129674036,0.026074241172063493,0.4718916484853892,-0.04280330070824571,141.14646873598156,172.3465335897539,1.0
4.553172117827464,5.943935680884776,2.2488319034634534,30.29068079876276,0.015327796267815184,0.7133706331851811,-0.259114752142273,145.1731005698269,203.55771251040076,0.0
9.045711485944889,6.175973144643433,1.0,29.66402277980726,0.023018586782328532,0.6464494727252543,0.13050653374446916,128.01175239798553,159.82247949545334,0.0
9.693890629608644,6.799518787950737,3.27642419358603,17.247659510805313,0.038555451790018236,0.6176232245134401,0.009405148766215019,151.87774475654683,182.9882835880709,0.0
6.409157562224307,2.467212492181164,1.2268367710823862,41.75148117674766,0.022756728608124815,0.7762027990619337,0.07465687456783322,141.8221655551925,217.52968084264452,0.0
9.991530391376127,6.538811749089531,2.771029833958634,27.398952740635423,0.012607429819079663,0.6290438379371684,-0.07710922747542696,192.1778081205263,177.4466742563097,0.0
12.24650510039586,10.360357383056597,3.086379655332955,30.555055803860743,0.03092880618786536,0.5629493147171344,-0.14776498994971268,161.6217707783327,172.96214852784675,0.0
11.238155348130325,5.400186773504309,1.7154229168271213,19.582781459440522,0.04098450810385267,0.7137066173591835,-0.10670695997355416,178.72284256493717,144.15809642368865,0.0
14.215434923012362,6.327760940495588,1.0301748586197763,22.170695064199865,0.012418894740164292,0.7698617971367425,-0.0643972090138875,110.63558255021844,174.50917118976423,0.0
8.883728020237857,3.0704412785180897,3.9867731754317384,29.768676738817184,0.015327676857828307,0.8694833975898222,-0.09832279915688148,170.34249630595048,173.22839263337048,0.0
14.47588193993742,4.196725304534359,2.9695923130268262,46.259705078141984,0.0288979148255906,0.7954277732012692,0.017852481946332262,140.5417895179072,202.09815047707247,0.0
14.764399855204573,15.0,3.170268527391781,39.222074055183185,0.09757526527741377,0.48147514485192344,-0.1856355873962366,174.01300526148435,112.70291312681535,1.0
12.839965000193565,6.718646588433855,1.0,24.520219799502286,0.020554381469785072,0.8471121722501662,0.16200839510842907,146.58085996393254,206.4773728525989,0.0
11.929965419320855,6.475377269225825,2.1160422993410406,26.445512426759,0.021664214080512216,0.6726398473551115,0.053464568756294406,140.31045295966086,229.2235085923407,0.0
12.183066163989102,8.304360456135804,2.598667497516535,18.99798676107583,0.0,0.8443351382592467,-0.045725494084300156,138.17001640650793,204.4195475115043,0.0
10.407654274676508,9.214914695412947,3.4821425249853823,23.401161723526542,0.015990868338077124,0.6827037528143837,0.03270775863562278,192.81003048539586,184.3899299978053,0.0
10.357192409619605,8.369063240708385,1.9354229282859479,5.0,0.021473381416882743,1.0,-0.03389686834951273,138.27112887329196,194.5922773356914,0.0
15.118329877104925,13.679770575527394,2.0633184467851464,35.23437503218633,0.021597709229502677,0.7930587612616034,-0.0341528614827512,166.43260488642613,197.0167653382057,0.0
11.424033484618091,5.219089787712272,2.4695334017549544,16.770144818509007,0.016804454076112158,0.9626055692107978,-0.04046128107148803,135.49923673140168,210.4611940026616,0.0
15.909446766908385,7.216328823727737,3.1278988530468914,29.790701765438328,0.028914118925870542,0.27078808573382235,-0.03128777434048711,202.68531230257298,158.2390976959689,0.0
7.022106365502855,8.001202396267871,1.2974990724009705,10.068239391780157,0.010318252298042414,0.592935014874616,0.04993328596121036,184.5241287726568,139.92202841185804,0.0
13.747723326927407,8.450452067509957,2.257129161210485,15.113380498347263,0.011447799004538415,0.8374791741079818,0.08196029865742932,157.7171111259901,168.33036013468373,0.0
10.653562439177415,10.03226668598369,2.864662037145873,34.60322748421902,0.023540069087164037,0.5013675785275213,-0.01911019068293443,188.65550830945446,185.6788909869599,0.0
10.28625905655153,5.713772838580035,2.096577902857302,32.906763090140394,0.012956655861292217,0.4287214508009926,0.21003388973814624,136.74690587256038,142.4370378945443,0.0
12.660086718060727,15.0,3.697428191984532,6.778024622338243,0.08253461048753305,0.5951999355792533,-0.018449061573446973,176.35099418602422,174.482691790702,1.0
9.012555870199794,6.109840554486071,1.4485091943753075,27.97126788055032,0.0050628552784961894,0.9005194794117443,-0.06883110763484883,172.17898296987389,144.3276086421649,0.0
25.0,3.613785253071088,2.9751135376335163,32.24375602027118,0.08602017563036674,0.9794626835608978,0.08877030435989153,290.5222552961183,189.0072012169042,1.0
10.22167966376201,10.391693241985589,1.9490491906533562,24.16885193532226,0.025930124869373537,0.6771886473762757,-0.03876192341643959,165.7123029719751,154.61617503084688,0.0
